user_id,event_name,event_time,amount
946,app_open_initial,2024-01-19,
946,add_money,2024-01-20,247.0
946,make_payment,2024-01-23,35.0
946,set_up_direct_debit,2024-01-25,
946,app_open_return,2024-01-24,
947,app_open_initial,2024-03-24,
948,app_open_initial,2024-01-21,
948,add_money,2024-01-23,763.0
949,app_open_initial,2024-01-12,
950,app_open_initial,2024-02-16,
950,add_money,2024-02-16,406.0
950,make_payment,2024-02-17,61.0
950,app_open_return,2024-02-18,
951,app_open_initial,2024-01-02,
951,add_money,2024-01-01,498.0
951,make_payment,2024-01-04,135.0
951,set_up_direct_debit,2024-01-07,
951,app_open_return,2024-01-04,
952,app_open_initial,2024-03-31,
952,add_money,2024-03-31,469.0
952,make_payment,2024-03-31,80.0
952,set_up_direct_debit,2024-04-01,
953,app_open_initial,2024-01-15,
953,add_money,2024-01-14,95.0
953,make_payment,2024-01-14,84.0
953,set_up_direct_debit,2024-01-17,
953,app_open_return,2024-01-20,
954,add_money,2024-03-05,114.0
954,make_payment,2024-03-05,149.0
954,app_open_return,2024-03-11,
955,app_open_initial,2024-02-08,
955,add_money,2024-02-08,592.0
955,make_payment,2024-02-09,163.0
955,set_up_direct_debit,2024-02-09,
955,app_open_return,2024-02-11,
956,app_open_initial,2024-02-07,
957,add_money,2024-01-11,720.0
957,make_payment,2024-01-14,40.0
957,app_open_return,2024-01-13,
958,app_open_initial,2024-03-18,
958,add_money,2024-03-18,455.0
959,app_open_initial,2024-01-04,
959,add_money,2024-01-06,385.0
959,app_open_return,2024-01-08,
960,app_open_initial,2024-02-02,
961,add_money,2024-01-06,477.0
962,app_open_initial,2024-02-20,
962,add_money,2024-02-19,510.0
962,app_open_return,2024-02-23,
963,app_open_initial,2024-01-11,
963,add_money,2024-01-11,219.0
963,make_payment,2024-01-11,199.0
963,app_open_return,2024-01-12,
964,app_open_initial,2024-01-06,
964,add_money,2024-01-06,622.0
965,app_open_initial,2024-01-23,
965,app_open_return,2024-01-30,
966,app_open_initial,2024-01-11,
966,add_money,2024-01-13,175.0
967,app_open_initial,2024-02-14,
967,add_money,2024-02-15,523.0
967,app_open_return,2024-02-16,
968,app_open_initial,2024-01-03,
968,add_money,2024-01-03,815.0
968,make_payment,2024-01-06,63.0
969,app_open_initial,2024-01-13,
969,add_money,2024-01-16,360.0
969,make_payment,2024-01-16,25.0
969,set_up_direct_debit,2024-01-19,
969,app_open_return,2024-01-18,
970,app_open_initial,2024-02-09,
970,add_money,2024-02-10,881.0
970,make_payment,2024-02-10,72.0
970,app_open_return,2024-02-13,
971,app_open_initial,2024-01-02,
971,add_money,2024-01-04,635.0
972,app_open_initial,2024-03-24,
972,add_money,2024-03-25,528.0
973,app_open_initial,2024-03-05,
973,add_money,2024-03-05,149.0
973,make_payment,2024-03-06,94.0
973,set_up_direct_debit,2024-03-07,
974,add_money,2024-03-05,902.0
974,app_open_return,2024-03-09,
975,app_open_initial,2024-03-13,
976,app_open_initial,2024-01-17,
977,app_open_initial,2024-01-09,
979,app_open_initial,2024-01-16,
979,add_money,2024-01-15,546.0
980,app_open_initial,2024-01-24,
980,app_open_return,2024-01-26,
981,app_open_initial,2024-02-07,
981,add_money,2024-02-08,521.0
981,make_payment,2024-02-10,81.0
981,app_open_return,2024-02-10,
982,app_open_initial,2024-02-04,
982,add_money,2024-02-07,958.0
983,add_money,2024-02-21,376.0
983,make_payment,2024-02-22,193.0
983,set_up_direct_debit,2024-02-25,
984,app_open_initial,2024-03-09,
984,add_money,2024-03-09,686.0
985,app_open_initial,2024-03-02,
985,add_money,2024-03-03,531.0
985,make_payment,2024-03-03,8.0
985,set_up_direct_debit,2024-03-06,
985,app_open_return,2024-03-04,
986,app_open_initial,2024-03-01,
986,app_open_return,2024-03-03,
987,app_open_initial,2024-02-20,
987,add_money,2024-02-20,61.0
988,app_open_initial,2024-03-19,
988,add_money,2024-03-20,577.0
989,app_open_initial,2024-03-15,
989,add_money,2024-03-15,702.0
989,make_payment,2024-03-18,131.0
990,app_open_initial,2024-01-09,
991,app_open_initial,2024-02-04,
992,app_open_initial,2024-03-16,
992,add_money,2024-03-17,69.0
992,app_open_return,2024-03-23,
993,app_open_initial,2024-02-04,
993,add_money,2024-02-05,133.0
994,app_open_initial,2024-01-02,
995,app_open_initial,2024-02-09,
995,add_money,2024-02-09,53.0
996,app_open_initial,2024-03-04,
996,add_money,2024-03-06,850.0
996,make_payment,2024-03-06,16.0
996,set_up_direct_debit,2024-03-09,
996,app_open_return,2024-03-11,
997,app_open_initial,2024-01-23,
997,add_money,2024-01-25,233.0
997,make_payment,2024-01-26,84.0
997,set_up_direct_debit,2024-01-27,
997,app_open_return,2024-01-27,
998,app_open_initial,2024-03-01,
998,add_money,2024-02-29,545.0
998,make_payment,2024-03-01,13.0
999,app_open_initial,2024-03-04,
999,add_money,2024-03-05,686.0
999,app_open_return,2024-03-11,
1000,add_money,2024-03-15,835.0
